time,x,y,z
5.87,-10.33083808,-11.60011051,27.74371423
5.88,-10.44654462,-11.48754541,28.197665
5.89,-10.53831559,-11.32941207,28.63746812
5.9,-10.60416178,-11.12733203,29.05576289
5.91,-10.64249264,-10.88406143,29.4454459
5.92,-10.65218434,-10.60344085,29.79991468
5.93,-10.63263378,-10.29028708,30.11329748
5.94,-10.58379453,-9.950231713,30.38065318
5.95,-10.50619174,-9.589516301,30.5981273
5.96,-10.40091465,-9.214757937,30.7630534
5.97,-10.2695867,-8.832701841,30.87399455
5.98,-10.11431505,-8.44997814,30.93072429
5.99,-9.937622555,-8.072879008,30.93415225
6,-9.742366616,-7.707169464,30.88620363
6.01,-9.531649732,-7.357941219,30.78966478
6.02,-9.308726962,-7.029514367,30.64800866
6.03,-9.076915182,-6.725387333,30.46521355
6.04,-8.839508424,-6.448231585,30.24558708
6.05,-8.599702681,-6.19992476,29.99360524
6.06,-8.360532556,-5.981614042,29.71377298
6.07,-8.124821075,-5.793800957,29.41051031
6.08,-7.89514303,-5.636438943,29.08806513
6.09,-7.673801391,-5.509035975,28.75045178
6.1,-7.462815719,-5.410755862,28.40141297
6.11,-7.263921044,-5.340513309,28.04440166
6.12,-7.078575458,-5.297059386,27.68257909
6.13,-6.907974562,-5.279055342,27.3188253
6.14,-6.753070967,-5.285133872,26.95575842
6.15,-6.614597149,-5.313947815,26.59575998
6.16,-6.493090185,-5.364206846,26.2410034
6.17,-6.38891708,-5.43470318,25.89348404
6.18,-6.302299648,-5.524327467,25.5550491
6.19,-6.233338118,-5.632076165,25.22742644
6.2,-6.182032827,-5.757051619,24.91225158
6.21,-6.148303555,-5.898455967,24.61109255
6.22,-6.132006178,-6.055579885,24.32547221
6.23,-6.132946455,-6.227786967,24.05688789
6.24,-6.150890826,-6.414494423,23.80682833
6.25,-6.185574194,-6.615150605,23.57678782
6.26,-6.236704689,-6.829209744,23.36827714
6.27,-6.30396545,-7.056104202,23.18283146
6.28,-6.387013487,-7.295214474,23.02201452
6.29,-6.485475703,-7.545837157,22.88741887
6.3,-6.598942146,-7.807151151,22.78066149
6.31,-6.726956624,-8.078182425,22.70337425
6.32,-6.869004811,-8.357767845,22.65718823
6.33,-7.024500012,-8.644518752,22.64371129
6.34,-7.192766858,-8.936785283,22.66449783
6.35,-7.373023238,-9.232622727,22.72100992
6.36,-7.564360909,-9.529761644,22.81456921
6.37,-7.765725388,-9.82558388,22.94629895
6.38,-7.97589585,-10.11710709,23.11705621
6.39,-8.193466007,-10.40098075,23.32735482
6.4,-8.416827115,-10.67349707,23.57728023
6.41,-8.644154494,-10.93062012,23.8663988
6.42,-8.873399128,-11.16803683,24.19366478
6.43,-9.10228609,-11.38123241,24.55733005
6.44,-9.328321565,-11.56559244,24.95486252
6.45,-9.548810232,-11.7165319,25.38288058
6.46,-9.76088452,-11.82964965,25.8371119
6.47,-9.961546859,-11.90090423,26.31238478
6.48,-10.14772539,-11.92680388,26.80266016
6.49,-10.31634278,-11.90460104,27.30111045
6.5,-10.46439666,-11.83247845,27.80024891
6.51,-10.5890492,-11.7097126,28.29210936
6.52,-10.68772195,-11.53679951,28.76847154
6.53,-10.75819127,-11.31552862,29.22112225
6.54,-10.79867867,-11.04899385,29.64213812
6.55,-10.80793039,-10.74153526,30.02417168
6.56,-10.78528031,-10.39861054,30.36072089
6.57,-10.7306916,-10.02660258,30.64636205
6.58,-10.64477334,-9.63257508,30.876929
6.59,-10.52877063,-9.223993981,31.0496258
6.6,-10.38452816,-8.808434923,31.16306655
6.61,-10.2144297,-8.393298322,31.21724268
6.62,-10.02131735,-7.98555156,31.21342474
6.63,-9.808395949,-7.591514149,31.15401076
6.64,-9.579128649,-7.216696496,31.04233689
6.65,-9.33712989,-6.865697111,30.88246757
6.66,-9.086061612,-6.542157587,30.67898129
6.67,-8.829537646,-6.248770028,30.4367666
6.68,-8.571040107,-5.987328304,30.16083901
6.69,-8.313850319,-5.758812648,29.85618613
6.7,-8.060995541,-5.563496609,29.52764468
6.71,-7.815211582,-5.401065993,29.17980979
6.72,-7.578920514,-5.270740798,28.81697467
6.73,-7.354221955,-5.171392954,28.44309691
6.74,-7.142895956,-5.101654644,28.06178714
6.75,-6.94641533,-5.060013779,27.67631496
6.76,-6.765965188,-5.04489484,27.28962779
6.77,-6.602467582,-5.054724555,26.90437842
6.78,-6.456609323,-5.087982826,26.52295784
6.79,-6.328871336,-5.143239968,26.14753065
6.8,-6.219558157,-5.219181684,25.78007099
6.81,-6.128826465,-5.314623359,25.42239745
6.82,-6.056711815,-5.428515259,25.07620615
6.83,-6.003152934,-5.559940121,24.74310127
6.84,-5.968013173,-5.708104444,24.42462287
6.85,-5.951098814,-5.872324586,24.12227168
6.86,-5.952174112,-6.052008565,23.83753106
6.87,-5.970972986,-6.246634252,23.57188593
6.88,-6.007207371,-6.455724441,23.32683879
6.89,-6.060572266,-6.67881917,23.10392268
6.9,-6.130747548,-6.915445487,22.90471093
6.91,-6.217396607,-7.165084822,22.73082327
6.92,-6.320161912,-7.427138075,22.58392815
6.93,-6.438657554,-7.700888551,22.46574026
6.94,-6.572458888,-7.985462963,22.37801285
6.95,-6.721089364,-8.279790859,22.32252379
6.96,-6.884004699,-8.582563068,22.30105433
6.97,-7.060574583,-8.89219005,22.31535953
6.98,-7.250062218,-9.206761417,22.36712914
6.99,-7.451602066,-9.524008378,22.45793801
7,-7.664176375,-9.84127135,22.58918498
7.01,-7.886591225,-10.15547561,22.76202002
7.02,-8.117453049,-10.46311835,22.97725953
7.03,-8.355146881,-10.76027112,23.2352909
7.04,-8.597817807,-11.04260186,23.53596835
7.05,-8.84335741,-11.30542086,23.87850345
7.06,-9.089397203,-11.54375473,24.26135552
7.07,-9.333311203,-11.75245144,24.68212839
7.08,-9.572229847,-11.92631811,25.13748214
7.09,-9.803067254,-12.06029093,25.6230694
7.1,-10.02256349,-12.14963354,26.1335067
7.11,-10.2273428,-12.19015691,26.66239116
7.12,-10.41398783,-12.17844968,27.2023714
7.13,-10.57912862,-12.11210446,27.74527857
7.14,-10.7195438,-11.98992285,28.2823193
7.15,-10.8322699,-11.8120804,28.80432652
7.16,-10.91471321,-11.58023336,29.30205817
7.17,-10.96475775,-11.29755202,29.76652719
7.18,-10.98086216,-10.96867089,30.18934151
7.19,-10.96213847,-10.59955289,30.56302914
7.2,-10.90840647,-10.19727341,30.88132349
7.21,-10.820219,-9.769738145,31.13938617
7.22,-10.69885566,-9.325355557,31.33395077
7.23,-10.54628471,-8.872689307,31.46337813
7.24,-10.36509568,-8.420117437,31.52762295
7.25,-10.15840727,-7.975523089,31.5281195
7.26,-9.929756978,-7.546036945,31.46760175
7.27,-9.682979776,-7.137844932,31.34987708
7.28,-9.422083491,-6.756067329,31.17957528
7.29,-9.15112796,-6.404708327,30.96189327
7.3,-8.874114045,-6.086669174,30.7023532
7.31,-8.594887099,-5.803813907,30.40658744
7.32,-8.317057886,-5.557074391,30.08015897
7.33,-8.043942367,-5.346580972,29.72842121
7.34,-7.778520359,-5.171805932,29.35641724
7.35,-7.52341196,-5.031708867,28.96881562
7.36,-7.280869778,-4.924875487,28.56987774
7.37,-7.052784551,-4.849643805,28.16345095
7.38,-6.840701461,-4.80421401,27.75298144
7.39,-6.645844488,-4.786740268,27.34154113
7.4,-6.469146301,-4.79540421,26.9318637
7.41,-6.311281427,-4.828470955,26.52638569
7.42,-6.17270083,-4.884329234,26.12728958
7.43,-6.053666311,-4.961517509,25.73654649
7.44,-5.95428353,-5.058738149,25.35595711
7.45,-5.874532742,-5.174861622,24.98718984
7.46,-5.814296588,-5.308922529,24.6318157
7.47,-5.773384545,-5.460109033,24.29133975
7.48,-5.751553764,-5.627746966,23.96722922
7.49,-5.748526213,-5.811279646,23.66093822
7.5,-5.764002076,-6.010244145,23.37392944
7.51,-5.797669481,-6.224244519,23.10769278
7.52,-5.849210614,-6.452922341,22.86376093
7.53,-5.918304323,-6.695924675,22.64372198
7.54,-6.004625315,-6.952869549,22.44922864
7.55,-6.107840008,-7.223308903,22.28200369
7.56,-6.227599137,-7.50668899,22.14384128
7.57,-6.363527174,-7.802308248,22.03660296
7.58,-6.515208622,-8.109272809,21.96220777
7.59,-6.682171283,-8.426449983,21.92261502
7.6,-6.863866621,-8.752420403,21.9197986
7.61,-7.059647409,-9.085429855,21.95571123
7.62,-7.268742973,-9.423342383,22.03223728
7.63,-7.490232468,-9.763596814,22.15113281
7.64,-7.723016844,-10.10316959,22.31395168
7.65,-7.96579039,-10.43854747,22.52195721
7.66,-8.217013035,-10.76571455,22.77601946
7.67,-8.474884943,-11.0801584,23.07649953
7.68,-8.737325262,-11.37690103,23.42312368
7.69,-9.001957252,-11.65055981,23.81485175
7.7,-9.266102283,-11.89544358,24.2497466
7.71,-9.526785416,-12.1056874,24.72485358
7.72,-9.780755207,-12.27542765,25.23610082
7.73,-10.0245202,-12.39901567,25.77823309
7.74,-10.25440391,-12.47126447,26.34479231
7.75,-10.46661931,-12.4877179,26.92815752
7.76,-10.65736223,-12.44492712,27.51965436
7.77,-10.82292184,-12.34071462,28.10973996
7.78,-10.95980418,-12.17440284,28.68826283
7.79,-11.06486302,-11.94698388,29.24478969
7.8,-11.13543068,-11.66120847,29.76898284
7.81,-11.16944027,-11.32157779,30.25100423
7.82,-11.16553043,-10.93422985,30.68191661
7.83,-11.12312423,-10.50672242,31.05404986
7.84,-11.04247542,-10.04772547,31.36130205
7.85,-10.92467745,-9.566646005,31.5993505
7.86,-10.77163394,-9.073215655,31.76575691
7.87,-10.58599225,-8.577074556,31.85996207
7.88,-10.3710449,-8.087384366,31.88317653
7.89,-10.13060617,-7.612498207,31.83818375
7.9,-9.868872553,-7.159707376,31.7290792
7.91,-9.590276635,-6.735075185,31.56097231
7.92,-9.299343279,-6.343358824,31.33967779
7.93,-9.000556103,-5.988011999,31.07141999
7.94,-8.698240277,-5.671255189,30.76256817
7.95,-8.396465787,-5.39419703,30.41941477
7.96,-8.098973208,-5.156989364,30.04800233
7.97,-7.809122259,-4.958999547,29.65399963
7.98,-7.529861908,-4.798985993,29.24262339
7.99,-7.263719719,-4.675265997,28.81859942
8,-7.0128075,-4.585868132,28.38615573
8.01,-6.778839956,-4.528664556,27.94903977
8.02,-6.563163098,-4.501481059,27.51055271
8.03,-6.366789332,-4.502184694,27.07359432
8.04,-6.190436504,-4.528750181,26.64071357
8.05,-6.034568601,-4.579307151,26.2141609
8.06,-5.899436261,-4.652170751,25.79593959
8.07,-5.785115626,-4.745858217,25.38785444
8.08,-5.691544509,-4.859093952,24.99155658
8.09,-5.618555136,-4.990805389,24.60858422
8.1,-5.565903016,-5.140111572,24.240399
8.11,-5.533291688,-5.306306083,23.88841838
8.12,-5.520393263,-5.488835529,23.55404418
8.13,-5.5268648,-5.687274516,23.23868771
8.14,-5.552360581,-5.901297708,22.94379171
8.15,-5.596540444,-6.130649337,22.67084946
8.16,-5.659074305,-6.375110285,22.42142092
8.17,-5.739642989,-6.634462717,22.197146
8.18,-5.837935506,-6.908452129,21.99975462
8.19,-5.953642829,-7.196746582,21.83107303
8.2,-6.086448247,-7.498892944,21.69302583
8.21,-6.236014322,-7.814269978,21.58763255
8.22,-6.401966462,-8.142038304,21.5169978
8.23,-6.583873165,-8.481087485,21.48329337
8.24,-6.781222981,-8.82998086,21.48873071
8.25,-6.993398357,-9.186899216,21.53552205
8.26,-7.219646617,-9.549585015,21.625828
8.27,-7.459048519,-9.915289657,21.76169006
8.28,-7.710485072,-10.28072712,21.9449463
8.29,-7.972603566,-10.64203831,22.17712927
8.3,-8.243784184,-10.99477146,22.45934592
8.31,-8.522108939,-11.33388471,22.7921409
8.32,-8.805335174,-11.65377783,23.1753462
8.33,-9.090876287,-11.94836009,23.60792256
8.34,-9.375792772,-12.21116074,24.08780058
8.35,-9.656796897,-12.43548719,24.6117327
8.36,-9.930274412,-12.61463327,25.17516958
8.37,-10.19232637,-12.74213578,25.77217703
8.38,-10.4388335,-12.81207248,26.39541032
8.39,-10.66554422,-12.81938848,27.03616218
8.4,-10.86818609,-12.76023118,27.68449748
8.41,-11.04259777,-12.63226863,28.32948206
8.42,-11.18487685,-12.43496161,28.95950453
8.43,-11.29153601,-12.16975931,29.56267983
8.44,-11.35965805,-11.8401912,30.1273126
8.45,-11.38703913,-11.45183513,30.64238826
8.46,-11.37230888,-11.01215333,31.0980531
8.47,-11.31501734,-10.53020131,31.48604235
8.48,-11.21568039,-10.01622964,31.80001839
8.49,-11.07577916,-9.481210732,32.03578965
8.5,-10.89771238,-8.9363313,32.1913941
8.51,-10.68470516,-8.392494083,32.26704561
8.52,-10.44068103,-7.859869323,32.26495651
8.53,-10.17010734,-7.347528363,32.18906128
8.54,-9.877825336,-6.863180212,32.044674
8.55,-9.568876642,-6.413019083,31.8381147
8.56,-9.248337077,-6.001679012,31.5763374
8.57,-8.921166583,-5.632282147,31.26658703
8.58,-8.59208179,-5.306561127,30.91610458
8.59,-8.265455058,-5.025033292,30.53189129
8.6,-7.94524129,-4.787204741,30.12053537
8.61,-7.634931793,-4.591784787,29.68809824
8.62,-7.33753278,-4.436895193,29.24005344
8.63,-7.055565104,-4.320262869,28.78126873
8.64,-6.791081253,-4.239388846,28.31602138
8.65,-6.5456955,-4.19168996,27.84803683
8.66,-6.320623311,-4.174612466,27.38054231
8.67,-6.116726493,-4.185718821,26.91632842
8.68,-5.934561117,-4.222750183,26.45781338
8.69,-5.774425771,-4.283667813,26.00710617
8.7,-5.636408284,-4.366676814,25.56606613
8.71,-5.520429544,-4.470235537,25.13635765
8.72,-5.426283471,-4.593053656,24.71949937
8.73,-5.353672562,-4.73408154,24.31690785
8.74,-5.302238706,-4.89249303,23.92993607
8.75,-5.271589183,-5.06766333,23.55990718
8.76,-5.261317902,-5.259143234,23.20814428
8.77,-5.271022014,-5.466630555,22.87599652
8.78,-5.300314122,-5.68993925,22.56486224
8.79,-5.348830286,-5.928966482,22.27620936
8.8,-5.416234028,-6.183657578,22.01159318
8.81,-5.502216519,-6.453968688,21.7726717
8.82,-5.606493065,-6.739826808,21.56121811
8.83,-5.728795976,-7.041086728,21.37912999
8.84,-5.868863861,-7.357484477,21.22843453
8.85,-6.026427312,-7.688586862,21.11128873
8.86,-6.201190956,-8.033736859,21.0299732
8.87,-6.392811816,-8.391994816,20.98687794
8.88,-6.600873943,-8.762075833,20.98447821
8.89,-6.82485935,-9.142284173,21.02529804
8.9,-7.064115387,-9.53044624,21.11185924
8.91,-7.317818868,-9.923844536,21.24661304
8.92,-7.584937507,-10.31915606,21.43185228
8.93,-7.864189563,-10.71239986,21.66960198
8.94,-8.154003012,-11.09889966,21.96148737
8.95,-8.452476075,-11.47326901,22.30857952
8.96,-8.757341507,-11.82942726,22.71122093
8.97,-9.065937671,-12.16065563,23.1688361
8.98,-9.37519001,-12.45970236,23.67973527
8.99,-9.68160698,-12.71894476,24.24092342
9,-9.981294788,-12.93061356,24.84793059
9.01,-10.26999513,-13.08708014,25.49468281
9.02,-10.54314952,-13.18120124,26.17343558
9.03,-10.79599259,-13.20670787,26.87479165
9.04,-11.0236748,-13.15861637,27.58782248
9.05,-11.22141243,-13.03363121,28.30030634
9.06,-11.38465983,-12.83050273,28.99908599
9.07,-11.50929542,-12.55029993,29.67053604
9.08,-11.5918104,-12.19656079,30.30111531
9.09,-11.62948658,-11.77529101,30.87796586
9.1,-11.62054922,-11.29479573,31.38950959
9.11,-11.56428116,-10.76534725,31.8259887
9.12,-11.4610875,-10.19871122,32.17989934
9.13,-11.31250366,-9.607571094,32.44627786
9.14,-11.12114509,-9.00490342,32.622816
9.15,-10.89060228,-8.403360726,32.70980139
9.16,-10.62528954,-7.814715737,32.70989961
9.17,-10.33026012,-7.249409675,32.62781015
9.18,-10.01100207,-6.716231969,32.46983944
9.19,-9.673229937,-6.222141352,32.24343671
9.2,-9.322685835,-5.772222327,31.95673576
9.21,-8.964961227,-5.369758434,31.61813736
9.22,-8.605347169,-5.016395937,31.23595627
9.23,-8.248717594,-4.712368512,30.81814544
9.24,-7.899446872,-4.456754522,30.37210013
9.25,-7.561360262,-4.247742353,29.90453659
9.26,-7.237713918,-4.082884706,29.42143497
9.27,-6.931199911,-3.959328598,28.92803363
9.28,-6.643971146,-3.874013263,28.42886141
9.29,-6.377681045,-3.823832678,27.9277954
9.3,-6.133533199,-3.80576287,27.42813374
9.31,-5.912336807,-3.816956458,26.93267499
9.32,-5.714564395,-3.854808285,26.44379813
9.33,-5.540409075,-3.916996586,25.9635389
9.34,-5.389839272,-4.001504209,25.49366016
9.35,-5.262649465,-4.106624128,25.03571497
9.36,-5.158506027,-4.230952963,24.59110228
9.37,-5.076987627,-4.373375655,24.16111541
9.38,-5.017620007,-4.533043801,23.74698414
9.39,-4.979905161,-4.709349589,23.3499112
9.4,-4.96334511,-4.901896711,22.97110412
9.41,-4.967460523,-5.110469191,22.61180334
9.42,-4.991804537,-5.334998627,22.27330714
9.43,-5.035972068,-5.575530039,21.95699413
9.44,-5.099604917,-5.832186209,21.66434357
9.45,-5.182392908,-6.10513018,21.39695378
9.46,-5.284071249,-6.394525404,21.15655842
9.47,-5.404414197,-6.700492913,20.94504045
9.48,-5.543225096,-7.023064781,20.76444321
9.49,-5.700322709,-7.362133168,20.61697746
9.5,-5.875523775,-7.717394289,20.50502338
9.51,-6.06862161,-8.08828679,20.43112575
9.52,-6.27936062,-8.473924315,20.39798023
9.53,-6.507406527,-8.873022478,20.40840831
9.54,-6.752312255,-9.283821046,20.46531805
9.55,-7.013479477,-9.704003023,20.57164734
9.56,-7.290116083,-10.13061338,20.73028637
9.57,-7.581190107,-10.55998156,20.94397593
9.58,-7.88538107,-10.9876535,21.21517871
9.59,-8.201030233,-11.40834067,21.54592172
9.6,-8.526091949,-11.81589552,21.93760958
9.61,-8.858089002,-12.20332429,22.39081114
9.62,-9.194075725,-12.56284931,22.90502519
9.63,-9.530613446,-12.88603301,23.47843554
9.64,-9.863763501,-13.1639745,24.107671
9.65,-10.18910346,-13.38758607,24.78759102
9.66,-10.50177204,-13.54795108,25.51112276
9.67,-10.79654758,-13.63675623,26.26917846
9.68,-11.067963,-13.64678026,27.05068268
9.69,-11.31045795,-13.57240925,27.84273455
9.7,-11.51856518,-13.41013712,28.6309219
9.71,-11.68712407,-13.15900119,29.39978927
9.72,-11.81150995,-12.82089964,30.13344405
9.73,-11.88786415,-12.40074194,30.81626421
9.74,-11.91330678,-11.90639637,31.43365288
9.75,-11.88611384,-11.34841962,31.97277177
9.76,-11.80584144,-10.73957965,32.42318146
9.77,-11.67338433,-10.09420938,32.77732385
9.78,-11.49096144,-9.427451719,33.0307993
9.79,-11.26202873,-8.75446944,33.1824166
9.8,-10.99112654,-8.089695994,33.23402216
9.81,-10.68367483,-7.446193807,33.19014065
9.82,-10.34573417,-6.83516819,33.05747878
9.83,-9.983751783,-6.26566175,32.84435317
9.84,-9.604311583,-5.744430586,32.56010298
9.85,-9.213904297,-5.275983748,32.21453948
9.86,-8.818729858,-4.862753778,31.81747052
9.87,-8.424539613,-4.505359531,31.3783224
9.88,-8.036521422,-4.202922121,30.90586652
9.89,-7.659226897,-3.953399234,30.40804635
9.9,-7.296537115,-3.753910162,29.89189195
9.91,-6.95166126,-3.601032077,29.36350513
9.92,-6.627161695,-3.49105582,28.8280968
9.93,-6.324998797,-3.420196005,28.29005948
9.94,-6.046589288,-3.384755253,27.75306012
9.95,-5.792872547,-3.381245723,27.2201417
9.96,-5.56438031,-3.406473079,26.69382519
9.97,-5.361306156,-3.457588931,26.17620617
9.98,-5.183572095,-3.532117876,25.66904281
9.99,-5.030890397,-3.627964831,25.17383382
10,-4.902819484,-3.743407675,24.69188599
10.01,-4.798813269,-3.877079394,24.22437208
10.02,-4.718263734,-4.027943065,23.77238001
10.03,-4.660536825,-4.19526226,23.3369547
10.04,-4.625001986,-4.378568734,22.91913392
10.05,-4.611055715,-4.577628641,22.51997947
10.06,-4.618139636,-4.79240805,22.14060464
10.07,-4.64575354,-5.023038055,21.78219908
10.08,-4.693463852,-5.26977946,21.44605171
10.09,-4.760907898,-5.532986722,21.13357217
10.1,-4.847794274,-5.81307057,20.84631108
10.11,-4.953899531,-6.110458582,20.58597919
10.12,-5.079061288,-6.42555278,20.35446512
10.13,-5.223167781,-6.758683273,20.1538512
10.14,-5.386143762,-7.11005685,19.98642651
10.15,-5.567932559,-7.479699493,19.85469588
10.16,-5.768474037,-7.867391811,19.76138317
10.17,-5.987678144,-8.272596673,19.70942661
10.18,-6.225393681,-8.694378601,19.70196346
10.19,-6.481371994,-9.131315124,19.74230062
10.2,-6.755225317,-9.581401061,19.8338674
10.21,-7.046379718,-10.04194787,19.98014592
10.22,-7.354022844,-10.50948169,20.18457457
10.23,-7.677047091,-10.97964564,20.45041989
10.24,-8.013989383,-11.44711406,20.78061286
10.25,-8.362969527,-11.90552923,21.17754687
10.26,-8.721629993,-12.34747326,21.64283724
10.27,-9.087081074,-12.7644906,22.1770456
10.28,-9.455856527,-13.1471779,22.77937779
10.29,-9.823885926,-13.48535786,23.44737008
10.3,-10.18649086,-13.76835162,24.17658631
10.31,-10.53841256,-13.98535839,24.96035594
10.32,-10.87387824,-14.12594197,25.78958983
10.33,-11.18671215,-14.18061065,26.65271429
10.34,-11.47049454,-14.14146071,27.53576275
10.35,-11.71876809,-14.00283677,28.42265677
10.36,-11.92528579,-13.76194643,29.2956926
10.37,-12.08428863,-13.41935731,30.13622617
10.38,-12.19079558,-12.97930427,30.92552185
10.39,-12.24088342,-12.44974661,31.64570147
10.4,-12.2319318,-11.84214003,32.28070687
10.41,-12.16280926,-11.17092228,32.81717737
10.42,-12.03398016,-10.45275069,33.24514662
10.43,-11.8475197,-9.705564679,33.55848354
10.44,-11.60703375,-8.947570998,33.75503464
10.45,-11.31749027,-8.196257516,33.83646591
10.46,-10.98497836,-7.467532318,33.80784056
10.47,-10.61641734,-6.775060916,33.67700004
10.48,-10.21924194,-6.129841763,33.45383145
10.49,-9.801088759,-5.540026067,33.14950671
10.5,-9.369506554,-5.010958535,32.77576723
10.51,-8.93170683,-4.545395246,32.3443084
10.52,-8.494365351,-4.143844909,31.86629539
10.53,-8.063478758,-3.804979223,31.35202017
10.54,-7.644275251,-3.526064537,30.8106927
10.55,-7.241174332,-3.303377515,30.25034763
10.56,-6.857788074,-3.132579241,29.67784218
10.57,-6.496955233,-3.009033202,29.0989194
10.58,-6.160799417,-2.928061651,28.51831363
10.59,-5.850803148,-2.88514146,27.93987806
